Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_T001_001	SE_T002_001	SE_T002_002	SE_T002_003	SE_T003_001	SE_T003_002	SE_T003_003	PCT_SE_T003_002	PCT_SE_T003_003	SE_T007_001	SE_T007_002	SE_T007_003	SE_T007_004	SE_T007_005	SE_T007_006	SE_T007_007	SE_T007_008	SE_T007_009	SE_T007_010	SE_T007_011	SE_T007_012	SE_T007_013	PCT_SE_T007_002	PCT_SE_T007_003	PCT_SE_T007_004	PCT_SE_T007_005	PCT_SE_T007_006	PCT_SE_T007_007	PCT_SE_T007_008	PCT_SE_T007_009	PCT_SE_T007_010	PCT_SE_T007_011	PCT_SE_T007_012	PCT_SE_T007_013	SE_T021_001	SE_T036_001	SE_T036_002	SE_T036_003	PCT_SE_T036_002	PCT_SE_T036_003	SE_T083_001
"36111"	"Ulster County, New York"	"Ulster County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000068"	""	""	""	""	"36"	"111"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36111"	""	""	"2911757793"	"94596954"	180505	180505	160.5579	1124.2360288928	1160.76	1124.236	36.52409	96.85	3.15	180505	8163	9101	9975	6359	17892	21133	21490	27996	27041	18194	9229	3932	4.52	5.04	5.53	3.52	9.91	11.71	11.91	15.51	14.98	10.08	5.11	2.18	2.43	93837	165	93672	0.18	99.82	31760
"36113"	"Warren County, New York"	"Warren County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000069"	""	""	""	""	"36"	"113"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36113"	""	""	"2246154434"	"166682935"	64911	64911	74.84735	867.245136270902	931.6018	867.2451	64.35664	93.09	6.91	64911	2958	3286	3740	2357	5151	7216	7201	10096	10077	7344	3707	1778	4.56	5.06	5.76	3.63	7.94	11.12	11.09	15.55	15.52	11.31	5.71	2.74	2.38	34317	7	34310	0.02	99.98	31652
"36115"	"Washington County, New York"	"Washington County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000070"	""	""	""	""	"36"	"115"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36115"	""	""	"2152713679"	"38126891"	62465	62465	75.15333	831.167452513293	845.8883	831.1675	14.72088	98.26	1.74	62465	3073	3550	3408	2298	5342	7339	7849	9684	9192	6200	3193	1337	4.92	5.68	5.46	3.68	8.55	11.75	12.57	15.5	14.72	9.93	5.11	2.14	2.47	31419	37	31382	0.12	99.88	25200
"36117"	"Wayne County, New York"	"Wayne County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000071"	""	""	""	""	"36"	"117"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36117"	""	""	"1563903156"	"2018194942"	91874	91874	152.153	603.82638992922	1383.056	603.8264	779.2294	43.66	56.34	91874	5056	5821	5717	3787	7599	9823	10405	14860	13650	9005	4327	1824	5.5	6.34	6.22	4.12	8.27	10.69	11.33	16.17	14.86	9.8	4.71	1.99	2.46	46554	41	46513	0.09	99.91	26209
"36119"	"Westchester County, New York"	"Westchester County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000072"	""	""	""	""	"36"	"119"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36119"	""	""	"1115031348"	"179949077"	969229	969229	2251.319	430.516008568379	499.9948	430.516	69.47873	86.1	13.9	969229	55321	61004	65025	41022	85574	110065	126878	147222	125464	79448	47627	24579	5.71	6.29	6.71	4.23	8.83	11.36	13.09	15.19	12.94	8.2	4.91	2.54	2.76	506693	117	506576	0.02	99.98	49938
"36121"	"Wyoming County, New York"	"Wyoming County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000073"	""	""	""	""	"36"	"121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36121"	""	""	"1535218841"	"9158424"	41239	41239	69.57217	592.751323944358	596.2874	592.7513	3.536088	99.41	0.59	41239	2035	2225	2385	1497	3537	5638	5063	6569	5893	3836	1895	666	4.93	5.4	5.78	3.63	8.58	13.67	12.28	15.93	14.29	9.3	4.6	1.61	2.38	19916	5	19911	0.03	99.97	24610
"36123"	"Yates County, New York"	"Yates County, New York"	"ny"	"050"	"00"	"ACSSF"	"0000074"	""	""	""	""	"36"	"123"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US36123"	""	""	"875785686"	"97504774"	25106	25106	74.24675	338.142749696138	375.7896	338.1428	37.6468	89.98	10.02	25106	1505	1537	1603	1116	2911	2549	2352	3225	3731	2617	1464	496	5.99	6.12	6.38	4.45	11.59	10.15	9.37	12.85	14.86	10.42	5.83	1.98	2.5	12214	11	12203	0.09	99.91	26001
"37001"	"Alamance County, North Carolina"	"Alamance County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000013"	""	""	""	""	"37"	"001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37001"	""	""	"1096654283"	"28025249"	156372	156372	369.3065	423.420624342661	434.2412	423.4206	10.82061	97.51	2.49	156372	9202	9956	10340	6185	15654	18414	19448	22367	19764	13907	7593	3542	5.88	6.37	6.61	3.96	10.01	11.78	12.44	14.3	12.64	8.89	4.86	2.27	2.45	78006	63	77943	0.08	99.92	23989
"37003"	"Alexander County, North Carolina"	"Alexander County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000014"	""	""	""	""	"37"	"003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37003"	""	""	"673358173"	"9445981"	37211	37211	143.1275	259.98504394615	263.6322	259.985	3.647114	98.62	1.38	37211	1858	2683	1954	1500	2929	4191	4864	5365	5007	4129	2085	646	4.99	7.21	5.25	4.03	7.87	11.26	13.07	14.42	13.46	11.1	5.6	1.74	2.61	17180	0	17180	0	100	20567
"37005"	"Alleghany County, North Carolina"	"Alleghany County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000015"	""	""	""	""	"37"	"005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37005"	""	""	"607101004"	"3715040"	10868	10868	46.36459	234.403013450255	235.8374	234.403	1.434385	99.39	0.61	10868	475	514	642	356	859	821	1321	1520	1782	1493	813	272	4.37	4.73	5.91	3.28	7.9	7.55	12.15	13.99	16.4	13.74	7.48	2.5	2.23	4801	0	4801	0	100	21059
"37007"	"Anson County, North Carolina"	"Anson County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000016"	""	""	""	""	"37"	"007"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37007"	""	""	"1376481074"	"14617339"	25883	25883	48.70148	531.462317199925	537.1061	531.4623	5.643786	98.95	1.05	25883	1294	1482	1505	985	2437	3567	3349	3617	3490	2510	1126	521	5	5.73	5.81	3.81	9.42	13.78	12.94	13.97	13.48	9.7	4.35	2.01	2.53	11854	0	11854	0	100	17548
"37009"	"Ashe County, North Carolina"	"Ashe County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000017"	""	""	""	""	"37"	"009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37009"	""	""	"1100902277"	"8093124"	26992	26992	63.50151	425.060761671483	428.1855	425.0608	3.124773	99.27	0.73	26992	1284	1444	1367	899	1767	2892	3127	3802	4228	3596	1857	729	4.76	5.35	5.06	3.33	6.55	10.71	11.58	14.09	15.66	13.32	6.88	2.7	2.23	12713	6	12707	0.05	99.95	22343
"37011"	"Avery County, North Carolina"	"Avery County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000018"	""	""	""	""	"37"	"011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37011"	""	""	"640601895"	"445285"	17633	17633	71.29117	247.337794615265	247.5097	247.3378	0.1719255	99.93	0.07	17633	676	662	892	531	1737	2174	2395	2562	2407	2078	1145	374	3.83	3.75	5.06	3.01	9.85	12.33	13.58	14.53	13.65	11.78	6.49	2.12	2.21	7072	8	7064	0.11	99.89	21548
"37013"	"Beaufort County, North Carolina"	"Beaufort County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000019"	""	""	""	""	"37"	"013"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37013"	""	""	"2154915918"	"338848867"	47513	47513	57.10576	832.017692746067	962.848	832.0177	130.8303	86.41	13.59	47513	2511	2831	3000	1751	3559	4540	5460	6247	7312	6254	3059	989	5.28	5.96	6.31	3.69	7.49	9.56	11.49	13.15	15.39	13.16	6.44	2.08	2.47	21080	0	21080	0	100	23716
"37015"	"Bertie County, North Carolina"	"Bertie County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000020"	""	""	""	""	"37"	"015"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37015"	""	""	"1810858584"	"109088135"	20324	20324	29.06849	699.176453327197	741.2956	699.1765	42.11917	94.32	5.68	20324	894	1218	912	654	1700	2506	2271	3055	3127	2163	1269	555	4.4	5.99	4.49	3.22	8.36	12.33	11.17	15.03	15.39	10.64	6.24	2.73	2.48	8280	7	8273	0.08	99.92	17244
"37017"	"Bladen County, North Carolina"	"Bladen County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000021"	""	""	""	""	"37"	"017"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37017"	""	""	"2265857408"	"33041192"	34454	34454	39.38264	874.852522868832	887.6098	874.8525	12.75728	98.56	1.44	34454	1882	2346	2014	1274	2691	3553	4276	4684	5400	3823	1801	710	5.46	6.81	5.85	3.7	7.81	10.31	12.41	13.59	15.67	11.1	5.23	2.06	2.4	13906	0	13906	0	100	19510
"37019"	"Brunswick County, North Carolina"	"Brunswick County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000022"	""	""	""	""	"37"	"019"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37019"	""	""	"2200507464"	"519018582"	119167	119167	140.2591	849.620690134472	1050.015	849.6207	200.3942	80.92	19.08	119167	5444	5962	5628	3441	6697	11656	12640	14534	21109	21970	7970	2116	4.57	5	4.72	2.89	5.62	9.78	10.61	12.2	17.71	18.44	6.69	1.78	2.34	51742	124	51618	0.24	99.76	28694
"37021"	"Buncombe County, North Carolina"	"Buncombe County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000023"	""	""	""	""	"37"	"021"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37021"	""	""	"1700039448"	"8947760"	250112	250112	381.0424	656.388919176459	659.8437	656.3889	3.45475	99.48	0.52	250112	12930	13825	13419	8287	20434	33946	32869	33660	35639	25711	13502	5890	5.17	5.53	5.37	3.31	8.17	13.57	13.14	13.46	14.25	10.28	5.4	2.35	2.38	127016	204	126812	0.16	99.84	28087
"37023"	"Burke County, North Carolina"	"Burke County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000024"	""	""	""	""	"37"	"023"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37023"	""	""	"1311170301"	"20699633"	89082	89082	175.9659	506.245706157712	514.2379	506.2457	7.992173	98.45	1.55	89082	4295	4824	5260	3526	7988	9759	10923	13341	12923	9474	4740	2029	4.82	5.42	5.9	3.96	8.97	10.96	12.26	14.98	14.51	10.64	5.32	2.28	2.52	41381	44	41337	0.11	99.89	20775
"37025"	"Cabarrus County, North Carolina"	"Cabarrus County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000025"	""	""	""	""	"37"	"025"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37025"	""	""	"935603281"	"7006691"	192296	192296	532.3243	361.238455158866	363.9438	361.2385	2.705299	99.26	0.74	192296	12449	14162	15291	8709	15321	23214	28749	28535	21913	14483	6925	2545	6.47	7.36	7.95	4.53	7.97	12.07	14.95	14.84	11.4	7.53	3.6	1.32	2.79	100246	159	100087	0.16	99.84	27728
"37027"	"Caldwell County, North Carolina"	"Caldwell County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000026"	""	""	""	""	"37"	"027"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37027"	""	""	"1222192510"	"7038401"	81623	81623	172.97	471.891187140635	474.6087	471.8912	2.717542	99.43	0.57	81623	4087	4621	5416	3055	6450	8562	10519	12646	11868	8693	4349	1357	5.01	5.66	6.64	3.74	7.9	10.49	12.89	15.49	14.54	10.65	5.33	1.66	2.53	38173	0	38173	0	100	20587
"37029"	"Camden County, North Carolina"	"Camden County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000027"	""	""	""	""	"37"	"029"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37029"	""	""	"622448679"	"181112904"	10228	10228	42.55836	240.328798434587	310.2569	240.3288	69.92809	77.46	22.54	10228	493	618	887	431	770	970	1547	1658	1237	942	485	190	4.82	6.04	8.67	4.21	7.53	9.48	15.13	16.21	12.09	9.21	4.74	1.86	2.68	5075	194	4881	3.82	96.18	26420
"37031"	"Carteret County, North Carolina"	"Carteret County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000028"	""	""	""	""	"37"	"031"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37031"	""	""	"1314749437"	"2131001181"	68537	68537	135.0143	507.6276183519	1330.412	507.6276	822.7842	38.16	61.84	68537	3083	3566	3656	2341	4714	7356	7951	9748	11153	9075	4259	1635	4.5	5.2	5.33	3.42	6.88	10.73	11.6	14.22	16.27	13.24	6.21	2.39	2.28	33859	847	33012	2.5	97.5	29349
"37033"	"Caswell County, North Carolina"	"Caswell County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000029"	""	""	""	""	"37"	"033"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37033"	""	""	"1101692694"	"8643884"	23094	23094	54.29208	425.365936830595	428.7034	425.3659	3.337422	99.22	0.78	23094	1082	1073	1465	779	1799	2536	2717	3472	3706	2705	1159	601	4.69	4.65	6.34	3.37	7.79	10.98	11.76	15.03	16.05	11.71	5.02	2.6	2.49	10210	0	10210	0	100	20235
"37035"	"Catawba County, North Carolina"	"Catawba County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000030"	""	""	""	""	"37"	"035"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37035"	""	""	"1039548607"	"37947138"	155461	155461	387.324	401.37197855743	416.0234	401.372	14.65147	96.48	3.52	155461	9017	9880	10441	6325	13131	17382	20220	23051	20937	15042	7525	2510	5.8	6.36	6.72	4.07	8.45	11.18	13.01	14.83	13.47	9.68	4.84	1.61	2.56	77083	51	77032	0.07	99.93	24220
"37037"	"Chatham County, North Carolina"	"Chatham County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000031"	""	""	""	""	"37"	"037"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37037"	""	""	"1765012096"	"71263127"	68778	68778	100.9252	681.475009150622	708.9899	681.475	27.51485	96.12	3.88	68778	3364	4233	4023	2326	4225	6182	8441	9375	10219	9253	4722	2415	4.89	6.15	5.85	3.38	6.14	8.99	12.27	13.63	14.86	13.45	6.87	3.51	2.48	32201	6	32195	0.02	99.98	35109
"37039"	"Cherokee County, North Carolina"	"Cherokee County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000032"	""	""	""	""	"37"	"039"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37039"	""	""	"1179401585"	"29257527"	27226	27226	59.78881	455.369522947597	466.6659	455.3695	11.2964	97.58	2.42	27226	1142	1309	1500	919	1681	2342	2887	3557	4614	4493	2154	628	4.19	4.81	5.51	3.38	6.17	8.6	10.6	13.06	16.95	16.5	7.91	2.31	2.47	10245	0	10245	0	100	19285
"37041"	"Chowan County, North Carolina"	"Chowan County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000033"	""	""	""	""	"37"	"041"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37041"	""	""	"447179927"	"157966162"	14556	14556	84.30581	172.657145901834	233.6482	172.6572	60.99108	73.9	26.1	14556	754	832	866	607	917	1741	1515	1868	2243	1828	935	450	5.18	5.72	5.95	4.17	6.3	11.96	10.41	12.83	15.41	12.56	6.42	3.09	2.41	6416	52	6364	0.81	99.19	22173
"37043"	"Clay County, North Carolina"	"Clay County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000034"	""	""	""	""	"37"	"043"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37043"	""	""	"556804507"	"15017754"	10730	10730	49.91082	214.983420772606	220.7818	214.9834	5.798388	97.37	2.63	10730	425	676	612	220	727	886	1177	1183	1812	1820	829	363	3.96	6.3	5.7	2.05	6.78	8.26	10.97	11.03	16.89	16.96	7.73	3.38	2.29	4596	0	4596	0	100	23076
"37045"	"Cleveland County, North Carolina"	"Cleveland County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000035"	""	""	""	""	"37"	"045"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37045"	""	""	"1202005999"	"10201815"	97113	97113	209.2514	464.097137129593	468.0361	464.0971	3.938943	99.16	0.84	97113	5422	6266	6031	3938	9260	10585	11663	14047	13302	9877	4761	1961	5.58	6.45	6.21	4.06	9.54	10.9	12.01	14.46	13.7	10.17	4.9	2.02	2.57	45807	28	45779	0.06	99.94	20677
"37047"	"Columbus County, North Carolina"	"Columbus County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000036"	""	""	""	""	"37"	"047"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37047"	""	""	"2428135154"	"43651479"	57015	57015	60.81546	937.508269536384	954.3622	937.5082	16.85393	98.23	1.77	57015	3157	3516	3680	2293	5049	6683	6834	7900	7752	5974	3186	991	5.54	6.17	6.45	4.02	8.86	11.72	11.99	13.86	13.6	10.48	5.59	1.74	2.45	22367	40	22327	0.18	99.82	21133
"37049"	"Craven County, North Carolina"	"Craven County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000037"	""	""	""	""	"37"	"049"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37049"	""	""	"1830335129"	"172457083"	104190	104190	147.4325	706.696364616361	773.2824	706.6964	66.58606	91.39	8.61	104190	7200	6381	6250	3642	13238	14073	11191	11620	12757	10126	5440	2272	6.91	6.12	6	3.5	12.71	13.51	10.74	11.15	12.24	9.72	5.22	2.18	2.47	51349	6397	44952	12.46	87.54	25230
"37051"	"Cumberland County, North Carolina"	"Cumberland County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000038"	""	""	""	""	"37"	"051"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37051"	""	""	"1690007529"	"15401460"	325841	325841	499.3612	652.51559157803	658.4622	652.5156	5.946537	99.1	0.9	325841	26081	23384	21651	13018	40478	54719	38915	38632	33669	20886	10801	3607	8	7.18	6.64	4	12.42	16.79	11.94	11.86	10.33	6.41	3.31	1.11	2.56	161710	25405	136305	15.71	84.29	23148
"37053"	"Currituck County, North Carolina"	"Currituck County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000039"	""	""	""	""	"37"	"053"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37053"	""	""	"678415822"	"685024028"	24864	24864	94.92329	261.937819016922	526.4271	261.9378	264.4893	49.76	50.24	24864	1195	1636	1684	1009	1754	2534	3242	4341	3738	2341	1122	268	4.81	6.58	6.77	4.06	7.05	10.19	13.04	17.46	15.03	9.42	4.51	1.08	2.58	12934	184	12750	1.42	98.58	28202
"37055"	"Dare County, North Carolina"	"Dare County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000040"	""	""	""	""	"37"	"055"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37055"	""	""	"992521573"	"3000550239"	35187	35187	91.82058	383.214748485321	1541.734	383.2148	1158.519	24.86	75.14	35187	1749	2187	1866	1090	2293	3883	4423	5161	6003	4192	1875	465	4.97	6.22	5.3	3.1	6.52	11.04	12.57	14.67	17.06	11.91	5.33	1.32	2.38	19612	65	19547	0.33	99.67	29746
"37057"	"Davidson County, North Carolina"	"Davidson County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000041"	""	""	""	""	"37"	"057"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37057"	""	""	"1432696232"	"37467777"	164058	164058	296.5794	553.167115832197	567.6335	553.1671	14.46639	97.45	2.55	164058	9050	10587	10969	6720	12690	18002	21136	25157	22357	16223	8410	2757	5.52	6.45	6.69	4.1	7.74	10.97	12.88	15.33	13.63	9.89	5.13	1.68	2.53	79582	99	79483	0.12	99.88	23146
"37059"	"Davie County, North Carolina"	"Davie County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000042"	""	""	""	""	"37"	"059"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37059"	""	""	"682967799"	"7399100"	41568	41568	157.6364	263.69535611748	266.5522	263.6953	2.856809	98.93	1.07	41568	2154	2221	3063	1760	2939	3700	5361	6391	6180	4394	2678	727	5.18	5.34	7.37	4.23	7.07	8.9	12.9	15.37	14.87	10.57	6.44	1.75	2.63	20352	38	20314	0.19	99.81	28178
"37061"	"Duplin County, North Carolina"	"Duplin County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000043"	""	""	""	""	"37"	"061"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37061"	""	""	"2110160393"	"14193280"	59121	59121	72.56448	814.737513841763	820.2176	814.7375	5.480056	99.33	0.67	59121	3898	3900	4346	2522	4997	6779	7465	7926	7922	5460	2990	916	6.59	6.6	7.35	4.27	8.45	11.47	12.63	13.41	13.4	9.24	5.06	1.55	2.69	27417	85	27332	0.31	99.69	17960
"37063"	"Durham County, North Carolina"	"Durham County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000044"	""	""	""	""	"37"	"063"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37063"	""	""	"741739587"	"29723581"	294618	294618	1028.74	286.387266659151	297.8636	286.3873	11.47634	96.15	3.85	294618	20501	17694	17059	9333	31042	53317	42534	36781	33592	19420	8913	4432	6.96	6.01	5.79	3.17	10.54	18.1	14.44	12.48	11.4	6.59	3.03	1.5	2.37	160294	328	159966	0.2	99.8	31473
"37065"	"Edgecombe County, North Carolina"	"Edgecombe County, North Carolina"	"nc"	"050"	"00"	"ACSSF"	"0000045"	""	""	""	""	"37"	"065"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US37065"	""	""	"1309062990"	"3717083"	54669	54669	108.1629	505.432086944032	506.8672	505.4321	1.435174	99.72	0.28	54669	3367	3155	4002	2242	4873	6354	6097	7286	8020	5361	2832	1080	6.16	5.77	7.32	4.1	8.91	11.62	11.15	13.33	14.67	9.81	5.18	1.98	2.54	24627	0	24627	0	100	18009
